"item_id"	"item_name_id"	"desc_kr"	"desc_en"	"desc_powerbook"	"note"	"desc_id"	"itemGrade"	"item_type"	"use_type"	"material"	"weight"	"iconId"	"spriteId"	"merge"	"max_charge_count"	"dmg_small"	"dmg_large"	"ac_bonus"	"shortHit"	"shortDmg"	"longHit"	"longDmg"	"add_str"	"add_con"	"add_dex"	"add_int"	"add_wis"	"add_cha"	"add_hp"	"add_mp"	"add_hpr"	"add_mpr"	"add_sp"	"min_lvl"	"max_lvl"	"m_def"	"carryBonus"	"defense_water"	"defense_wind"	"defense_fire"	"defense_earth"	"attr_all"	"regist_stone"	"regist_sleep"	"regist_freeze"	"regist_blind"	"regist_skill"	"regist_spirit"	"regist_dragon"	"regist_fear"	"regist_all"	"hitup_skill"	"hitup_spirit"	"hitup_dragon"	"hitup_fear"	"hitup_all"	"hitup_magic"	"damage_reduction"	"MagicDamageReduction"	"reductionEgnor"	"reductionPercent"	"PVPDamage"	"PVPDamageReduction"	"PVPDamageReductionPercent"	"PVPMagicDamageReduction"	"PVPReductionEgnor"	"PVPMagicDamageReductionEgnor"	"abnormalStatusDamageReduction"	"abnormalStatusPVPDamageReduction"	"PVPDamagePercent"	"expBonus"	"rest_exp_reduce_efficiency"	"shortCritical"	"longCritical"	"magicCritical"	"addDg"	"addEr"	"addMe"	"poisonRegist"	"imunEgnor"	"stunDuration"	"tripleArrowStun"	"strangeTimeIncrease"	"strangeTimeDecrease"	"potionRegist"	"potionPercent"	"potionValue"	"hprAbsol32Second"	"mprAbsol64Second"	"mprAbsol16Second"	"hpPotionDelayDecrease"	"hpPotionCriticalProb"	"increaseArmorSkillProb"	"attackSpeedDelayRate"	"moveSpeedDelayRate"	"buffDurationSecond"	"locx"	"locy"	"mapid"	"bless"	"trade"	"retrieve"	"specialretrieve"	"cant_delete"	"cant_sell"	"delay_id"	"delay_time"	"delay_effect"	"food_volume"	"save_at_once"	"Magic_name"	"level"	"attr"	"alignment"	"use_royal"	"use_knight"	"use_mage"	"use_elf"	"use_darkelf"	"use_dragonknight"	"use_illusionist"	"use_warrior"	"use_fencer"	"use_lancer"	"skill_type"	"etc_value"	"limit_type"	"prob"
"31129"	"17535"	"휘장 강화 주문서"	"Scroll of Enchant (Insignia)"	""	""	"$25721"	"NORMAL"	"SCROLL"	"ZEL"	"PAPER(종이)"	"630"	"8300"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31130"	"2"	"휘장 강화 주문서 100%"	"Scroll of Enchant (Insignia) 100%"	""	""	"$25721 100%"	"NORMAL"	"SCROLL"	"ZEL"	"PAPER(종이)"	"630"	"8300"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31131"	"2"	"1천만 아데나 수표"	"10m Adena Check"	""	""	"$41117"	"NORMAL"	"OTHER"	"NORMAL"	"PAPER(종이)"	"100"	"10262"	"18153"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31132"	"2"	"1천만 아데나 금고"	"10m Adena Vault"	""	""	"$41118"	"NORMAL"	"OTHER"	"NORMAL"	"PAPER(종이)"	"100"	"9592"	"7133"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31134"	"17324"	"다이노스 : 이벤트바구니"	"Dinos: Event Basket"	""	""	"$41119"	"NORMAL"	"TREASURE_BOX"	"NORMAL"	"GOLD(금)"	"50000"	"2159"	"18130"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"1000"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31135"	"17439"	"스냅퍼 보호 주문서"	"Snapper Protection Enhancement Scroll"	""	""	"$25402"	"NORMAL"	"SCROLL"	"ZEL"	"PAPER(종이)"	"630"	"9586"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31136"	"17438"	"룸티스 보호 주문서"	"Rumtis Protection Enhanced Scroll"	""	""	"$25401"	"NORMAL"	"SCROLL"	"ZEL"	"PAPER(종이)"	"630"	"9584"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31137"	"17105"	"제로스의 지팡이 (기운)"	"Xeroth Staff (Vigor)"	""	""	"$17655 $29222"	"NORMAL"	"OTHER"	"NORMAL"	"DRAGON_HIDE(용비늘)"	"20000"	"8470"	"18200"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31138"	"27752"	"용의 티셔츠 보호 주문서"	"Dragon T-shirt Protection Scroll"	""	""	"$32295"	"NORMAL"	"SCROLL"	"ZEL"	"PAPER(종이)"	"630"	"9991"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31139"	"28453"	"룸티스의 펜던트 보호 주문서"	"Rumtis Pendant Protection Enchance Scroll"	""	""	"$33623"	"NORMAL"	"SCROLL"	"ZEL"	"PAPER(종이)"	"630"	"10190"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31140"	"30524"	"아덴의 성장 상자"	"Aden's Growth Box (Event)"	""	""	"$37428"	"NORMAL"	"OTHER"	"NORMAL"	"WOOD(나무)"	"0"	"10302"	"18130"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31141"	"2"	"캐릭정보 검사막대"	"Char Info Rod"	""	""	"$41120"	"NORMAL"	"WAND"	"SPELL_LONG"	"WOOD(나무)"	"7000"	"118"	"18144"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31142"	"2"	"캐릭장비 검사막대"	"Char Equipment Rod"	""	""	"$41121"	"NORMAL"	"WAND"	"SPELL_LONG"	"WOOD(나무)"	"7000"	"118"	"18144"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31143"	"2"	"캐릭계정 검사막대"	"Char Account Rod"	""	""	"$41122"	"NORMAL"	"WAND"	"SPELL_LONG"	"WOOD(나무)"	"7000"	"118"	"18144"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31146"	"17198"	"발라카스의 숨결 (기운)"	"Heart of Valakas (Vigor)"	""	""	"$2791 $29222"	"NORMAL"	"OTHER"	"NORMAL"	"FLESH(동물성)"	"1000"	"7989"	"18123"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31147"	"17197"	"안타라스의 숨결 (기운)"	"Heart of Antharas (Vigor)"	""	""	"$2783 $29222"	"NORMAL"	"OTHER"	"NORMAL"	"FLESH(동물성)"	"1000"	"8011"	"18123"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31148"	"17200"	"린드비오르의 숨결 (기운)"	"Heart of Lindvior (Vigor)"	""	""	"$2807 $29222"	"NORMAL"	"OTHER"	"NORMAL"	"FLESH(동물성)"	"1000"	"7975"	"18123"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31149"	"17199"	"파푸리온의 숨결 (기운)"	"Heart of Fafurion (Vigor)"	""	""	"$2799 $29222"	"NORMAL"	"OTHER"	"NORMAL"	"FLESH(동물성)"	"1000"	"8057"	"18123"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31150"	"27027"	"판도라의 보석"	"Pandora's Jewel"	""	""	"$30471"	"NORMAL"	"OTHER"	"NORMAL"	"GEMSTONE(보석)"	"0"	"8526"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31151"	"16661"	"오림의 가넷"	"Orim's Garnet"	""	""	"$11128"	"NORMAL"	"OTHER"	"NORMAL"	"GEMSTONE(보석)"	"0"	"7282"	"18149"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31152"	"17393"	"빛을 잃은 서큐버스 퀸의 계약"	"Lost Succubus Queen Contract"	""	""	"$25384"	"NORMAL"	"TREASURE_BOX"	"NORMAL"	"MINERAL(광석)"	"1000"	"8235"	"15819"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
"31153"	"17693"	"신성한 갑옷 조각"	"Piece of Divine Armor"	""	""	"$26298"	"NORMAL"	"MATERIAL"	"NONE"	"PLASTIC(블랙미스릴)"	"8"	"8403"	"18133"	"true"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"		"0"	"NONE"	"NONE"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"none"	"0"	"NONE"	"0"
